Male Node ID,Female Node ID
m7262,f6856
m14574,f2553
m13478,f8837
m17276,f6969
m7052,f16551
m3618,f8833
m12540,f3909
m13790,f4314
m18393,f12647
m9985,f1840
m11773,f11477
m17807,f11069
m9944,f6281
m5494,f6493
m15762,f2624
m18479,f2329
m10576,f10629
m6684,f4649
m10136,f2513
m10327,f14610
m6733,f17266
m11448,f2284
m7607,f16395
m10134,f14594
m8624,f18419
m16096,f2434
m16968,f7549
m9113,f2951
m8106,f12855
m18360,f1577
m9310,f11625
m6045,f17956
m10199,f4739
m2759,f12779
m7979,f13555
m7550,f7396
m4353,f17604
m15341,f15628
m9740,f3710
m15495,f14858
m1566,f6908
m11454,f9158
m12058,f8729
m8464,f11521
m12286,f15719
m11822,f14144
m5983,f9537
m5301,f10227
m11906,f14456
m940,f18101
m16033,f11276
m1396,f4867
m13723,f15373
m726,f16474
m8404,f15397
m13400,f8054
m5700,f14381
m12365,f13534
m1570,f13004
m14471,f13392
m4922,f15329
m15410,f13994
m14385,f2157
m8508,f4523
m1499,f8809
m16400,f9569
m7435,f17065
m9147,f11548
m14094,f13141
m4050,f8543
m3549,f2340
m16619,f17269
m1272,f5291
m1147,f11186
m10777,f15579
m10888,f10538
m2055,f17836
m9637,f6448
m9729,f1229
m9543,f12057
m17235,f15976
m16645,f453
m197,f10903
m17643,f11311
m7680,f10875
m4256,f10252
m9910,f7923
m14679,f9405
m14412,f11014
m12551,f6639
m12280,f16104
m2945,f9791
m15883,f11425
m18226,f12780
m5063,f9963
m9935,f13230
m9500,f11974
m5613,f12008
m11787,f8816
m12295,f6657
m5003,f10069
m12139,f3635
m6062,f6347
m15450,f12656
m12094,f4500
m7524,f15592
m3689,f14159
m13259,f14217
m16555,f8471
m3677,f10617
m16494,f3349
m5798,f11843
m7429,f9788
m1187,f17461
m10792,f6114
m18430,f369
m793,f222
m3545,f8506
m9888,f15668
m4955,f1541
m5460,f741
m15825,f8419
m6562,f4082
m5925,f12358
m14599,f9758
m11493,f6060
m864,f9329
m8719,f3181
m13302,f14641
m14724,f11867
m7542,f3960
m18394,f11665
m12464,f6479
m9459,f12919
m1488,f10867
m14060,f7687
m9723,f17679
m5789,f4975
m8689,f6658
m15088,f904
m12937,f13641
m14062,f18111
m11186,f10676
m13048,f1165
m7770,f862
m16421,f2897
m6344,f15152
m9230,f15895
m6519,f5574
m13309,f16602
m658,f1378
m15042,f334
m15981,f6932
m13496,f4444
m1162,f16714
m16143,f5262
m14067,f7667
m1269,f12149
m10687,f7853
m3631,f2602
m1249,f4451
m5845,f2738
m3033,f10075
m11084,f5887
m15039,f5904
m6891,f6798
m9110,f6907
m4391,f11280
m2821,f18336
m16878,f8740
m17000,f13883
m2898,f4792
m12237,f5875
m16795,f15610
m11127,f3019
m14393,f14131
m6908,f5677
m12208,f4297
m347,f10863
m12206,f15650
m6873,f15131
m16365,f8042
m1448,f18146
m11580,f4012
m17974,f3143
m15588,f489
m11373,f17784
m9682,f6116
m16327,f10373
m6382,f14072
m12865,f10027
m11300,f15860
m18118,f10411
m2819,f1064
m8238,f18390
m9758,f10630
m16832,f495
m17598,f3829
m11010,f3102
m18019,f13183
m568,f8618
m2269,f1346
m7813,f146
m18343,f14967
m12327,f13892
m281,f2567
m17220,f9500
m12801,f469
m7198,f2509
m17464,f16781
m4624,f5556
m6997,f7646
m4886,f10465
m11453,f251
m9685,f15852
m5360,f5281
m687,f1870
m1671,f15167
m7814,f10917
m18301,f2845
m13802,f9260
m625,f714
m3824,f9837
m1918,f10572
m2378,f1939
m488,f18188
m6697,f2905
m6288,f16906
m8213,f14177
m8353,f156
m17569,f18079
m15622,f859
m2024,f3617
m5961,f15361
m14757,f11761
m10310,f260
m16723,f18518
m14672,f3194
m17919,f17267
m7274,f13740
m2996,f13275
m9769,f10186
m12322,f186
m15061,f13218
m14036,f11748
m7573,f14370
m13347,f2369
m2791,f17244
m3083,f10826
m1681,f2979
m12959,f15952
m3986,f7808
m12344,f7835
m13612,f4366
m17387,f11315
m3159,f1697
m18391,f3719
m11377,f4805
m2544,f4081
m7099,f11904
m12906,f16901
m6318,f8955
m13258,f4031
m18232,f13655
m3885,f8621
m6322,f4339
m16883,f2865
m8456,f15898
m5356,f6802
m6888,f7161
m18512,f9180
m10118,f12239
m8362,f2323
m15838,f4697
m11366,f17540
m9599,f5397
m6836,f18516
m3520,f14022
m6675,f13228
m10249,f2847
m15417,f6094
m16613,f15394
m13726,f5182
m17559,f7643
m6105,f5215
m11718,f7872
m14009,f15120
m18008,f8622
m8148,f17379
m12260,f9712
m12187,f10450
m11745,f12810
m3780,f1405
m5323,f4289
m9642,f321
m15501,f2413
m777,f7694
m11362,f14064
m17029,f17948
m10217,f17774
m10643,f16600
m5593,f7374
m7072,f4155
m1429,f6608
m7537,f9494
m6762,f17479
m15200,f5861
m9589,f4154
m3627,f1583
m7478,f15712
m18434,f477
m4253,f6027
m10266,f4833
m6458,f13088
m16547,f2502
m7785,f12975
m3536,f17456
m12211,f600
m17278,f11002
m13484,f5716
m364,f6591
m11701,f5366
m1154,f911
m15010,f8634
m977,f3402
m2473,f2408
m12265,f13591
m14455,f8243
m698,f9997
m3463,f9358
m2863,f13752
m14093,f8552
m8046,f4531
m16990,f18383
m4637,f5839
m2015,f16941
m2780,f13639
m17105,f5783
m7514,f15955
m1646,f15582
m13744,f7906
m471,f17565
m16847,f17448
m8151,f15872
m7208,f18125
m17123,f13396
m8613,f393
m14076,f17411
m17134,f5876
m14783,f5686
m7145,f2530
m12416,f5508
m5609,f16220
m11264,f4898
m3185,f5727
m6466,f18165
m15142,f18318
m10422,f14706
m1117,f9207
m9356,f1055
m2770,f9426
m6081,f10542
m12424,f11620
m6726,f16539
m2905,f10515
m13506,f2285
m14255,f5798
m10673,f2269
m12593,f5560
m12564,f4603
m6849,f5176
m10738,f8572
m3958,f7128
m16089,f10323
m9800,f8869
m14452,f5903
m6804,f2677
m7333,f5040
m15677,f8431
m1265,f10878
m9845,f17857
m4123,f1467
m4971,f16249
m14479,f1910
m5193,f8796
m2420,f1674
m10248,f13350
m12984,f13026
m16153,f9246
m15014,f15023
m17083,f13391
m16159,f17155
m8834,f1367
m3861,f1527
m13359,f17525
m5031,f3066
m4526,f6158
m2066,f10516
m11777,f1126
m2657,f1077
m16026,f14166
m11954,f7059
m10598,f10351
m12796,f14551
m7154,f60
m7418,f413
m13132,f14893
m5306,f5730
m4644,f2431
m9034,f12134
m1845,f14892
m4042,f7583
m11584,f4402
m17348,f5114
m6406,f7023
m9885,f4107
m16991,f13597
m3573,f8848
m12253,f7233
m8335,f11387
m4560,f12618
m1495,f6544
m16009,f10789
m4461,f13304
m17924,f7413
m3738,f17295
m1567,f10760
m8180,f1872
m8927,f8144
m14734,f6760
m11627,f3541
m1848,f1773
m12590,f6838
m373,f2286
m69,f12142
m12099,f1667
m13191,f11648
m10639,f602
m6525,f18485
m12671,f4382
m3243,f17102
m3972,f14605
m1005,f4758
m3889,f6510
m13645,f9769
m14179,f18152
m4224,f8570
m8635,f13831
m45,f7073
m2259,f15099
m6088,f7246
m15516,f3916
m5370,f127
m14918,f8337
m7767,f18431
m7845,f12308
m4890,f5352
m6239,f8239
m18191,f7526
m18321,f8204
m13895,f4448
m13707,f3305
m7853,f10477
m4714,f11302
m11204,f12143
m8695,f1185
m10524,f10352
m13774,f11528
m15324,f10752
m14517,f1746
m2198,f12244
m7730,f12275
m8766,f9982
m17557,f14057
m12012,f5604
m6407,f8860
m1529,f17843
m15289,f13394
m14404,f7775
m11538,f17130
m16095,f13844
m5,f3996
m16244,f18414
m10108,f6988
m2918,f3040
m7756,f15270
m12852,f8957
m15442,f13505
m10112,f8779
m10820,f16948
m18130,f10897
m8068,f11365
m6133,f3375
m2138,f4274
m5689,f384
m11663,f3151
m12660,f2503
m12170,f16222
m15183,f15996
m3571,f13921
m5531,f4192
m11775,f16426
m12476,f16852
m15605,f18315
m12511,f5158
m693,f15834
m12136,f14568
m15631,f15620
m16774,f16746
m12691,f9449
m15218,f2499
m16973,f3043
m3763,f12861
m18502,f15374
m4285,f13809
m6426,f11437
m3416,f11192
m2240,f12863
m15138,f10461
m8703,f5806
m10145,f15421
m5237,f15877
m9468,f17346
m17344,f3259
m5735,f11702
m1877,f17662
m13589,f3998
m11341,f11740
m17308,f3498
m9355,f576
m13230,f7287
m4367,f17219
m14423,f5175
m8669,f9139
m13537,f7379
m16524,f12513
m18490,f14888
m3561,f1337
m2972,f2020
m17571,f16393
m14847,f3309
m17756,f13040
m3279,f12065
m2875,f15576
m444,f17123
m1300,f968
m8395,f9519
m3427,f12813
m6639,f9936
m11551,f6519
m10111,f12809
m8636,f5329
m972,f9218
m297,f3621
m7148,f13720
m17433,f10464
m17750,f8399
m7657,f2972
m2987,f11052
m1699,f4312
m17717,f1298
m5619,f901
m6683,f18081
m2680,f15550
m9772,f1119
m6097,f3177
m15541,f11336
m2352,f12701
m15117,f16444
m5723,f7317
m8005,f9028
m419,f1118
m1251,f16625
m7726,f4656
m1560,f4857
m11966,f8013
m7014,f6070
m15974,f16708
m1136,f3547
m16355,f5240
m2102,f18372
m10974,f1822
m10005,f13827
m12105,f8154
m11173,f10250
m1199,f17283
m6149,f9294
m8735,f15963
m8261,f1914
m9412,f11064
m5252,f6171
m12566,f430
m12158,f13175
m2482,f17466
m17590,f3138
m10115,f1711
m15943,f14070
m3372,f1045
m12123,f2640
m5189,f4593
m5146,f15052
m6985,f17478
m17470,f4203
m9683,f5222
m3696,f11215
m12033,f7102
m15015,f9946
m5446,f9258
m8878,f1095
m3053,f8411
m9482,f2392
m4046,f15959
m7086,f9975
m3610,f9473
m2204,f1797
m942,f13084
m2667,f3792
m13,f472
m8028,f4878
m1773,f3236
m1776,f6357
m18450,f17616
m12073,f12389
m5225,f3883
m3024,f5435
m7591,f18008
m9574,f8901
m13445,f12336
m15350,f7935
m10259,f8865
m6227,f2549
m7168,f5128
m12009,f5634
m9741,f1952
m11911,f9302
m11641,f4970
m5766,f376
m447,f15262
m3102,f8272
m12442,f8533
m2108,f3625
m14807,f18367
m13769,f3202
m6570,f9721
m6948,f11662
m4651,f2896
m7503,f5773
m13750,f17343
m798,f1869
m13636,f12403
m12569,f13377
m7223,f3675
m7317,f9470
m11915,f6463
m11072,f17321
m5019,f2023
m9384,f8383
m2897,f11091
m2039,f10500
m15370,f1678
m1653,f9365
m18277,f825
m12952,f14211
m3408,f14276
m17077,f14877
m10255,f711
m4933,f14307
m6163,f4605
m66,f7257
m1626,f9461
m18077,f8856
m15824,f6039
m8182,f7653
m13758,f16547
m18320,f14365
m17360,f8882
m11069,f12807
m7608,f14180
m14229,f1719
m7232,f5204
m17563,f14282
m270,f3359
m9265,f4654
m6792,f13950
m6857,f14494
m11026,f4256
m7791,f15495
m8315,f5379
m2516,f13115
m6770,f1374
m5477,f13792
m17999,f16669
m16292,f14169
m756,f1329
m7481,f2319
m3680,f9333
m259,f16034
m9694,f12162
m18099,f15914
m9100,f13531
m14707,f2768
m16708,f17368
m11500,f14359
m13574,f15669
m14271,f217
m14371,f11120
m8011,f18142
m17947,f1081
m9047,f3272
m3302,f15166
m17423,f777
m14525,f5476
m4406,f10528
m2566,f4575
m6002,f12125
m11130,f1858
m15196,f17106
m16533,f9448
m5799,f235
m8463,f13458
m5166,f18298
m7557,f11585
m15012,f12654
m7357,f655
m18141,f4663
m7012,f6733
m11470,f4370
m4044,f3036
m11195,f7702
m11590,f8547
m3800,f3746
m15,f9838
m11899,f16963
m16014,f17216
m17822,f2824
m16964,f8088
m2540,f16353
m5706,f16961
m18030,f15258
m5310,f15073
m2366,f17939
m1192,f16060
m2080,f6034
m4394,f17019
m8196,f3084
m42,f14588
m15546,f3799
m6755,f1627
m603,f7679
m16007,f3653
m3067,f11284
m18269,f8530
m16491,f11971
m6060,f13500
m13202,f4097
m7796,f17175
m1948,f4674
m13561,f12299
m6012,f9206
m10963,f12132
m1158,f340
m15865,f13537
m16264,f6903
m17425,f11034
m9507,f6874
m12876,f2900
m3719,f7803
m5618,f2854
m7044,f15468
m10973,f15450
m4521,f14035
m12402,f17182
m576,f316
m12055,f31
m6197,f15415
m6813,f8888
m12025,f15856
m7046,f1513
m8933,f6290
m1104,f16008
m15374,f3758
m16477,f15106
m10823,f16896
m2763,f17695
m1819,f1598
m4115,f9480
m10903,f361
m17955,f12429
m10238,f15096
m9692,f12615
m17119,f3683
m9445,f7715
m17258,f516
m112,f10534
m3734,f1144
m14702,f706
m2829,f8887
m6589,f9908
m15078,f13408
m3221,f5301
m389,f5026
m350,f14491
m1617,f2943
m3087,f5535
m13486,f4924
m9516,f336
m13053,f7408
m12697,f3291
m8970,f12882
m13528,f13612
m9973,f2739
m12252,f14489
m12601,f15232
m8231,f8301
m9124,f16798
m18337,f8519
m13621,f4565
m8095,f12952
m13886,f14860
m11889,f7357
m6238,f17291
m406,f5547
m6082,f11039
m1689,f10268
m17946,f6495
m7492,f11207
m2224,f2622
m12315,f1285
m12956,f14872
m17463,f8484
m3950,f5971
m3707,f10160
m5638,f12966
m7259,f10668
m3242,f9582
m871,f408
m557,f17472
m172,f16332
m3257,f16472
m12178,f10837
m13742,f1877
m9541,f12464
m3925,f14433
m1376,f6184
m13694,f7243
m10511,f1727
m9743,f3326
m4761,f17831
m9894,f17132
m4025,f689
m7766,f14121
m2638,f2719
m13554,f6485
m8773,f14909
m13841,f2976
m3133,f13207
m1518,f18434
m2786,f3168
m16814,f1167
m4039,f4176
m5047,f1133
m8716,f9213
m16593,f2107
m14411,f13450
m8746,f12567
m3977,f2308
m5772,f9451
m16777,f5734
m8966,f17063
m7572,f10549
m11691,f9596
m12885,f17862
m1420,f10593
m13301,f16128
m6669,f16983
m14709,f2598
m10372,f9768
m17069,f1297
m5154,f4796
m12334,f3366
m10532,f1970
m16363,f7294
m2705,f14101
m16010,f3371
m4822,f11071
m7147,f14902
m8623,f11063
m5831,f8727
m1325,f1935
m15837,f7658
m10345,f6890
m2388,f16622
m9093,f1690
m15696,f910
m16131,f3198
m6606,f13654
m5354,f18069
m14032,f10251
m1160,f8426
m9135,f7899
m12030,f4859
m16565,f10815
m2246,f2613
m17422,f8158
m6335,f4849
m11766,f3442
m7701,f17258
m5231,f15730
m14017,f15338
m13502,f9687
m14691,f10889
m1239,f2093
m16478,f1918
m413,f9479
m14929,f5659
m11836,f11188
m15888,f9319
m700,f8227
m2282,f506
m5654,f13214
m16209,f2729
m5932,f17254
m14966,f746
m18287,f581
m11713,f14048
m4473,f8312
m3569,f8021
m10001,f10223
m3504,f9505
m4943,f2870
m4439,f11678
m11183,f9701
m12619,f17847
m16192,f10015
m14969,f4202
m14868,f17916
m6153,f10651
m5336,f7733
m14223,f2283
m16215,f14377
m15011,f13217
m15466,f13482
m13269,f6958
m5259,f3966
m8880,f1663
m183,f18187
m117,f15080
m14285,f10468
m4477,f17482
m17324,f18056
m15504,f17022
m694,f9517
m3229,f16177
m4629,f2430
m8702,f11902
m15478,f6859
m2392,f14624
m4625,f9430
m18079,f9610
m4043,f15153
m13516,f418
m6557,f5571
m8744,f14318
m15860,f15684
m1141,f12977
m3455,f3419
m646,f2853
m11525,f13758
m1922,f9793
m15792,f6653
m10916,f7283
m1514,f16632
m12705,f16589
m12241,f15371
m7242,f3469
m2236,f11204
m17615,f11623
m2165,f8842
m1170,f8906
m9504,f18212
m7218,f10842
m727,f6466
m7976,f11897
m482,f2579
m8098,f14720
m7174,f16742
m6911,f13138
m18052,f12527
m14310,f13861
m14356,f6395
m16540,f3818
m6492,f5909
m13560,f6144
m8799,f14783
m14792,f14856
m14491,f17093
m18197,f7585
m11900,f7829
m1535,f11364
m2954,f16992
m8230,f10546
m16254,f7623
m13785,f708
m286,f1864
m6760,f15584
m9452,f6247
m1062,f15372
m10343,f14578
m6107,f6500
m15710,f5503
m15964,f8590
m12431,f148
m3919,f12155
m9257,f4543
m6965,f2862
m16558,f3161
m14256,f11942
m1509,f16026
m2425,f6914
m13146,f12497
m6771,f11638
m12944,f11404
m1871,f10243
m3016,f15199
m11457,f13241
m1444,f14445
m2938,f1327
m1377,f619
m12352,f5050
m10040,f3636
m17349,f14417
m893,f2385
m2618,f12018
m16668,f4710
m3325,f12555
m17970,f12481
m12813,f13398
m13764,f13366
m6189,f9205
m11487,f1661
m2361,f14470
m18062,f8592
m4786,f10775
m16055,f6012
m3740,f11388
m12585,f12994
m4851,f8314
m18250,f287
m3147,f6140
m18442,f14289
m18051,f17715
m12272,f16522
m18514,f15448
m7113,f9380
m15897,f8654
m5381,f3424
m1024,f11647
m17570,f6420
m17551,f15578
m8530,f3085
m9827,f7203
m9091,f11934
m5145,f12889
m5275,f8085
m14034,f325
m14439,f14396
m7586,f7492
m6348,f7596
m5467,f6659
m9790,f9971
m2360,f10489
m7560,f14999
m833,f13710
m14587,f6533
m679,f2251
m11382,f15921
m12376,f248
m15024,f3677
m14564,f14752
m75,f342
m9668,f5833
m8738,f11298
m10549,f953
m16152,f4559
m13911,f6942
m5298,f6934
m6035,f14871
m15077,f11615
m14825,f474
m2312,f2092
m1342,f8070
m13979,f16458
m6671,f15037
m18244,f6390
m1811,f5918
m2266,f8908
m14622,f13627
m16700,f17658
m8641,f12658
m9477,f12055
m13833,f8255
m12267,f6456
m10870,f2599
m9116,f12959
m2477,f7169
m5005,f18422
m9760,f6536
m10807,f12585
m2993,f2674
m7744,f6596
m14602,f6475
m945,f6187
m15505,f5600
m1425,f1384
m2629,f17661
m1105,f307
m5885,f15382
m924,f9188
m16448,f17991
m10455,f11053
m4587,f14767
m6897,f17240
m8836,f4304
m11907,f8454
m10671,f8577
m14362,f15508
m16754,f985
m6489,f8400
m6363,f8349
m16735,f7192
m9307,f5590
m879,f3007
m8571,f1926
m6954,f3124
m7860,f13359
m1981,f12376
m17811,f9638
m8888,f18234
m5506,f18127
m10720,f14321
m6361,f10103
m17767,f2394
m14742,f1931
m17544,f6641
m7925,f13024
m16122,f4305
m2397,f13042
m9168,f15059
m10055,f2344
m16681,f4701
m7525,f13748
m15086,f14711
m16815,f11900
m799,f5076
m4754,f11420
m10689,f14293
m12453,f16593
m6241,f3740
m7757,f11085
m5312,f14116
m3309,f2065
m14189,f15440
m4255,f17684
m17062,f3297
m5247,f3591
m17037,f275
m11141,f16116
m76,f5933
m7868,f13893
m11929,f10234
m4401,f17629
m5939,f18306
m11735,f13820
m10902,f9199
m10299,f13376
m9268,f4110
m6729,f3974
m2225,f11412
m12558,f5484
m6402,f130
m508,f5410
m17941,f13918
m10462,f17755
m17774,f11539
m6587,f1624
m5891,f1673
m7484,f2620
m2794,f9269
m10081,f4434
m12257,f17128
m13182,f9800
m15774,f4698
m850,f13669
m4464,f2750
m2264,f16303
m5934,f10353
m14211,f15235
m5241,f2879
m4964,f3109
m14542,f13448
m1367,f3656
m15238,f2171
m11291,f12437
m11774,f12512
m13041,f7281
m17934,f6165
m18488,f10426
m13953,f508
m13232,f12751
m8306,f9720
m8000,f10657
m12529,f17040
m1881,f11659
m14543,f17231
m7469,f7325
m5016,f4653
m12455,f15436
m2814,f18331
m8810,f10005
m15124,f11320
m12785,f3226
m12314,f14795
m2250,f9020
m5903,f205
m8246,f9899
m502,f13704
m12846,f18083
m3129,f1750
m4074,f12956
m5218,f5654
m8588,f1469
m17403,f172
m5905,f15171
m11043,f14130
m10197,f3745
m16685,f11160
m2380,f8435
m2847,f12141
m15543,f9989
m541,f6558
m16444,f4584
m15147,f2667
m7343,f17835
m16580,f6090
m16654,f7272
m1094,f3717
m5138,f77
m3456,f16424
m15214,f9932
m15886,f4048
m12859,f15418
m10408,f4430
m7057,f12211
m1977,f16456
m5314,f7821
m5053,f1889
m465,f15226
m14410,f3380
m3826,f16979
m6167,f7105
m13198,f17317
m16132,f16101
m634,f13336
m16711,f229
m1407,f18316
m6234,f16350
m5161,f6814
m8889,f6037
m198,f7545
m15219,f12912
m6141,f3764
m16337,f6104
m7493,f7629
m7826,f5807
m10626,f11483
m8706,f6678
m13417,f13916
m6923,f9661
m5921,f8181
m7150,f7518
m708,f14411
m8754,f13047
m2474,f14701
m6376,f246
m14103,f2673
m3106,f5972
m3600,f10589
m12862,f14864
m14307,f9298
m14445,f10474
m12037,f11941
m16943,f4667
m7026,f10873
m4516,f10906
m10203,f17326
m17728,f684
m5564,f465
m12345,f5907
m9606,f16009
m6659,f759
m8972,f3445
m35,f13360
m12879,f1290
m15301,f11103
m7552,f12881
m14909,f3493
m8882,f15767
m573,f2672
m18219,f16613
m16949,f9321
m14660,f16447
m9367,f5830
m3361,f10000
m12115,f2648
m12050,f8080
m13403,f16540
m7861,f14218
m12731,f2248
m12625,f4894
m7249,f17023
m2809,f7725
m14465,f12441
m15101,f1932
m16232,f1482
m4301,f7487
m12812,f6782
m6503,f7705
m16285,f461
m18065,f12049
m18374,f14838
m16899,f3158
m9044,f11831
m11128,f6539
m15665,f5077
m12333,f972
m5704,f7123
m17841,f3171
m17144,f1572
m3575,f1261
m7487,f17100
m3237,f2928
m3713,f16483
m7825,f8762
m851,f10525
m1402,f8627
m3256,f8493
m17927,f18180
m12923,f4800
m10002,f11703
m7114,f4869
m7281,f4278
m10193,f86
m15810,f2668
m4849,f12710
m1835,f18445
m424,f3830
m14861,f6403
m387,f15185
m10346,f10499
m17502,f15644
m9049,f3111
m6840,f14930
m15288,f13673
m2806,f1351
m5887,f16239
m9647,f10547
m7061,f8311
m16423,f1738
m13575,f12016
m13857,f2771
m9380,f7242
m7498,f16181
m2054,f10291
m15545,f8059
m114,f1243
m5439,f10950
m10631,f14541
m15627,f7618
m8050,f7581
m5911,f6189
m1231,f15688
m15105,f11577
m9453,f16604
m1640,f15714
m11602,f7697
m8643,f4199
m3929,f15003
m14846,f8686
m2287,f9251
m16316,f4361
m14104,f11879
m547,f7289
m3464,f4153
m3123,f4174
m7737,f10733
m5001,f16215
m7667,f7892
m4414,f18025
m9439,f14601
m14231,f5024
m470,f9191
m11719,f8356
m5270,f7818
m12767,f18464
m14172,f14040
m314,f12986
m15032,f12116
m15794,f4105
m5317,f5595
m12996,f14555
m5082,f12749
m12589,f14355
m16805,f14270
m16238,f13645
m9587,f964
m15094,f3421
m17912,f12388
m11390,f12340
m11460,f15165
m12156,f3104
m456,f4158
m12654,f17341
m15644,f4618
m5993,f15640
m11167,f11244
m17010,f13238
m10359,f5482
m9277,f8346
m6924,f5467
m13154,f14743
m2301,f3965
m13140,f13648
m16529,f597
m16895,f1839
m7640,f1784
m1333,f9105
m14194,f16342
m9981,f3012
m8693,f10329
m12188,f9589
m12567,f7004
m7350,f4343
m11349,f6424
m10389,f14428
m15063,f14584
m7990,f11541
m16394,f1735
m16106,f6373
m15458,f6614
m202,f14687
m18005,f4816
m14384,f10312
m8433,f9039
m13613,f10738
m33,f7263
m9532,f9575
m2502,f11939
m6093,f12597
m5362,f5782
m3060,f1240
m9206,f4394
m11399,f8381
m13705,f6385
m1142,f7467
m14210,f8299
m4382,f13008
m10753,f10774
m5274,f16013
m12309,f15282
m11672,f12431
m6577,f12673
m2212,f17497
m1651,f2382
m6653,f14268
m12488,f14596
m16969,f5229
m13122,f7261
m8524,f17183
m15955,f4228
m10357,f14897
m5551,f15324
m600,f1220
m9835,f14255
m7157,f18408
m16391,f1226
m15707,f9008
m5255,f7714
m2290,f2807
m17644,f12097
m4946,f18280
m4366,f7644
m9601,f15583
m432,f8455
m5867,f12713
m6204,f8139
m5726,f12723
m5771,f14698
m4426,f7260
m13066,f723
m10105,f7020
m13278,f15014
m13052,f17770
m13810,f5218
m7818,f1110
m13197,f7533
m10085,f4043
m8638,f13051
m4528,f5051
m14996,f6186
m16312,f13327
m11987,f8287
m14010,f16365
m1212,f1038
m151,f17614
m13908,f17296
m18406,f15753
m1959,f12283
m14575,f4790
m12634,f5790
m13141,f15333
m5170,f18289
m5044,f1024
m10451,f15321
m7789,f14205
m13433,f10479
m11194,f7806
m10133,f12214
m4977,f10260
m11021,f18521
m14958,f14002
m574,f9557
m262,f1181
m15602,f15755
m11187,f1671
m12307,f15277
m16757,f3227
m930,f6682
m1474,f3333
m10091,f1006
m4062,f8137
m91,f8538
m7949,f14047
m9998,f12829
m18331,f17369
m4453,f7033
m13638,f16204
m5605,f13884
m7094,f4791
m498,f11758
m14074,f2199
m1723,f18045
m7520,f13320
m8286,f5652
m12405,f4264
m6147,f14302
m14344,f6987
m7231,f11393
m6996,f14716
m104,f194
m6237,f17059
m17419,f6278
m3678,f9751
m8752,f9025
m6698,f4345
m1314,f3727
m3715,f1420
m18357,f10533
m14967,f7342
m2231,f12840
m3746,f8721
m10960,f2024
m323,f12950
m2915,f6607
m7531,f11291
m11158,f10377
m15336,f12124
m861,f6068
m8903,f1069
m12300,f10623
m7367,f12099
m5566,f3267
m10730,f48
m1000,f9102
m14119,f11784
m14161,f16792
m4821,f14078
m10476,f1188
m5067,f8565
m10638,f5831
m13641,f16031
m2877,f1846
m17382,f704
m12173,f12684
m11107,f12314
m14694,f11569
m10717,f9052
m2005,f17260
m3717,f15691
m519,f4359
m1185,f8050
m6521,f8393
m2679,f9876
m14546,f11004
m6964,f5619
m5244,f16716
m6394,f7839
m18228,f17122
m16147,f11751
m1621,f10809
m12815,f5179
m10109,f3010
m13844,f136
m6477,f7026
m10204,f17593
m18335,f2412
m9286,f5456
m17147,f17528
m5302,f3054
m918,f4890
m5024,f6198
m1341,f13478
m1179,f16534
m17087,f1720
m1944,f10812
m10448,f10431
m1894,f4208
m9915,f5672
m4596,f7689
m8680,f18399
m14140,f14364
m17827,f7368
m3045,f8876
m17076,f4086
m11653,f4383
m13711,f980
m7592,f6263
m5698,f4094
m5746,f11983
m12814,f1761
m8060,f12480
m3393,f12708
m15666,f2573
m484,f14124
m9950,f8946
m15129,f3190
m11331,f16306
m8535,f8889
m1011,f16124
m16115,f6864
m17320,f10405
m6120,f3170
m766,f4258
m14097,f17439
m14905,f1301
m14623,f15026
m9911,f15943
m5265,f16588
m4005,f16063
m17666,f3446
m5267,f2708
m13038,f1360
m2909,f2992
m8942,f11597
m5703,f16470
m2508,f5030
m2696,f10607
m10256,f1900
m9052,f10436
m15283,f13404
m7977,f3016
m4262,f17656
m4571,f281
m1829,f16337
m3666,f53
m11656,f15666
m4206,f17036
m9117,f8271
m14605,f4460
m13586,f16282
m6987,f4393
m7510,f1749
m6513,f9705
m7185,f16194
m3110,f15920
m16129,f769
m18055,f8641
m14340,f2809
m7740,f17949
m1206,f7948
m747,f14135
m4889,f17477
m244,f6375
m5105,f16440
m16938,f8738
m17175,f12048
m7275,f2543
m14028,f3192
m7245,f2364
m7226,f656
m16768,f2330
m13253,f6112
m11654,f2938
m5388,f16096
m5299,f6115
m10747,f3549
m3342,f15980
m7074,f14466
m2697,f5377
m8827,f1131
m4021,f8836
m2179,f11875
m6052,f14536
m11281,f5975
m10856,f431
m1043,f15362
m3289,f12653
m9881,f5022
m1921,f3588
m14038,f10823
m13594,f9164
m12361,f4613
m2644,f11631
m12895,f10600
m1769,f14825
m7717,f9853
m8901,f6848
m10279,f4480
m2081,f12560
m3931,f15660
m15263,f560
m18413,f5425
m3595,f6933
m11617,f18183
m7693,f8521
m4376,f854
m8708,f6561
m6015,f15758
m8736,f3063
m5912,f13816
m6506,f5407
m17369,f14703
m12426,f7888
m5850,f8678
